NASDAQCM:LDHA,LDH Growth Corp I,United States
OTCEM:LPTC,"Le@p Technology, Inc.",(Invalid Identifier)
NASDAQCM:LEGA,"Lead Edge Growth Opportunities, Ltd",United States
OTCPK:LEIC,Lead Innovation Corporation,United States
OTCQB:LBUY,"Leafbuyer Technologies, Inc.",(Invalid Identifier)
NASDAQGM:LPTX,"Leap Therapeutics, Inc.",United States
NYSE:LEA,Lear Corporation,United States
NYSE:LCW,Learn CW Investment Corporation,United States
OTCEM:LTRE,"Learning Tree International, Inc.",(Invalid Identifier)
OTCEM:LCRE,Lecere Corporation,(Invalid Identifier)
OTCQB:LFGP,"Ledyard Financial Group, Inc.",(Invalid Identifier)
NASDAQGS:LEE,"Lee Enterprises, Incorporated",United States
OTCPK:LPHM,"Lee Pharmaceuticals, Inc.",United States
OTCEM:LPPI,"LEEP, Inc.",(Invalid Identifier)
OTCEM:PCPZ,Leeward Group Holdings Inc.,(Invalid Identifier)
NASDAQCM:LFTR,Lefteris Acquisition Corp.,United States
OTCQB:LEAI,"Legacy Education Alliance, Inc.",(Invalid Identifier)
NASDAQGS:LEGH,Legacy Housing Corporation,United States
OTCPK:LTHO,"Legacy Technology Holdings, Inc.",United States
OTCEM:LEGX,"LegacyXChange, Inc.",(Invalid Identifier)
NASDAQGS:LZ,"LegalZoom.com, Inc.",United States
NASDAQGM:LGTO,Legato Merger Corp. II,United States
NASDAQGS:LEGN,Legend Biotech Corporation,United States
OTCEM:LOGL,"Legend Oil and Gas, Ltd.",(Invalid Identifier)
OTCPK:LGBS,"Legends Business Group, Inc.",United States
NYSE:BWG,Legg Mason BW Global Income Opportunities Fund Inc.,United States
NASDAQGM:CACG,Legg Mason ETF Investment Trust - ClearBridge All Cap Growth ESG ETF,United States
NASDAQGM:YLDE,Legg Mason ETF Investment Trust - ClearBridge Dividend Strategy ESG ETF,United States
NASDAQGM:LRGE,Legg Mason ETF Investment Trust - Clearbridge Large Cap Growth ESG ETF,United States
NASDAQGM:INFR,Legg Mason ETF Investment Trust - Legg Mason Global Infrastructure ETF,United States
BATS:LVHI,Legg Mason ETF Investment Trust - Legg Mason International Low Volatility High D,United States
NASDAQGM:LVHD,Legg Mason ETF Investment Trust - Legg Mason Low Volatility High Dividend ETF,United States
NASDAQGM:SQLV,Legg Mason ETF Investment Trust - Legg Mason Small-Cap Quality Value ETF,United States
NASDAQGM:WINC,Legg Mason ETF Investment Trust - Western Asset Short Duration Income ETF,United States
NASDAQGM:WBND,Legg Mason ETF Investment Trust - Western Asset Total Return ETF,United States
NYSE:LEG,"Leggett & Platt, Incorporated",United States
OTCQB:LGCP,Legion Capital Corporation,(Invalid Identifier)
OTCEM:THLM,"Lehman (T.H.) & Co., Inc.",(Invalid Identifier)
NYSE:LDOS,"Leidos Holdings, Inc.",United States
NASDAQGM:LMAT,"LeMaitre Vascular, Inc.",United States
NYSE:LMND,"Lemonade, Inc.",United States
NYSE:LC,LendingClub Corporation,United States
NASDAQGS:TREE,"LendingTree, Inc.",United States
NYSE:LEN,Lennar Corporation,United States
NYSE:LII,Lennox International Inc.,United States
NASDAQCM:LNSR,"LENSAR, Inc.",United States
OTCEM:LEON,"Leone Asset Management, Inc.",(Invalid Identifier)
NASDAQCM:LHAA,Lerer Hippeau Acquisition Corp.,United States
OTCEM:LCAR,Lescarden Inc.,(Invalid Identifier)
NASDAQGS:LESL,"Leslie's, Inc.",United States
ARCA:LCR,"Leuthold Funds, Inc. - Leuthold Core ETF",United States
OTCEM:LBGF,"Level Best Golf, Inc.",(Invalid Identifier)
NASDAQGS:LEVL,"Level One Bancorp, Inc.",United States
OTCEM:LVBX,"LevelBlox, Inc.",(Invalid Identifier)
MISX:LVHK,Levenhuk Inc.,United States
NYSE:LEVI,Levi Strauss & Co.,United States
OTCPK:LWCL,Lewis & Clark Bancorp,United States
TSXV:LXG,LexaGene Holdings Inc.,United States
NASDAQGS:LXRX,"Lexicon Pharmaceuticals, Inc.",United States
NASDAQGM:LFAC,LF Capital Acquisition Corp. II,United States
OTCQB:LSFP,LFTD Partners Inc.,(Invalid Identifier)
OTCEM:LGAH,"LGA Holdings, Inc.",(Invalid Identifier)
OTCPK:LFAP,"LGBTQ Loyalty Holdings, Inc.",United States
NASDAQGS:LGIH,"LGI Homes, Inc.",United States
NASDAQGS:LHCG,"LHC Group, Inc.",United States
NASDAQGM:LIAN,LianBio,United States
OTCEM:LSYN,Liberated Syndication Inc.,(Invalid Identifier)
NYSE:USA,Liberty All-Star Equity Fund,United States
NYSE:ASG,"Liberty All-Star Growth Fund, Inc.",United States
OTCPK:LIBC,"Liberty Bancorp (South San Francisco, CA)",United States
OTCPK:LBSI,"Liberty Bancshares, Inc. (Ada, OH)",United States
NASDAQGS:LBRD.K,Liberty Broadband Corporation,United States
OTCEM:LBYE,Liberty Energy Corp.,(Invalid Identifier)
NASDAQGS:LILA,Liberty Latin America Ltd.,United States
NASDAQCM:LMAC.A,Liberty Media Acquisition Corporation,United States
NYSE:LBRT,Liberty Oilfield Services Inc.,United States
NASDAQGM:LIBY,Liberty Resources Acquisition Corp.,United States
OTCQB:LBSR,Liberty Star Uranium & Metals Corp.,(Invalid Identifier)
NASDAQGS:LTRP.A,"Liberty TripAdvisor Holdings, Inc.",United States
OTCPK:LICT,LICT Corporation,United States
OTCPK:LCLP,"Life Clips, Inc.",United States
OTCEM:LINS.A,Life Insurance Company of Alabama,(Invalid Identifier)
OTCPK:LFER,"Life On Earth, Inc.",United States
OTCEM:LIFS,Life Stem Genetics Inc.,(Invalid Identifier)
NYSE:LSI,"Life Storage, Inc.",United States
NYSE:LTH,"Life Time Group Holdings, Inc.",United States
ASX:360,"Life360, Inc.",United States
OTCEM:LHRP,"LifeHOUSE Holdings, LLC",(Invalid Identifier)
OTCEM:LLBO,"Lifeline Biotechnologies, Inc.",(Invalid Identifier)
OTCPK:LCTC,"Lifeloc Technologies, Inc.",United States
NASDAQGM:LFMD,"LifeMD, Inc.",United States
OTCEM:LFPI,"LifePoint, Inc.",(Invalid Identifier)
OTCPK:LQWC,LifeQuest World Corporation,United States
OTCPK:LTCP,"Life's Time Capsule Services, Inc.",United States
NASDAQGS:LFST,"LifeStance Health Group, Inc.",United States
OTCPK:LSFG,"Lifestore Financial Group, Inc.",United States
NASDAQGS:LCUT,"Lifetime Brands, Inc.",United States
NASDAQCM:LFVN,LifeVantage Corporation,United States
NASDAQGM:LWAY,"Lifeway Foods, Inc.",United States
OTCPK:LIGA,"LIG Assets, Inc.",United States
NASDAQGM:LGND,Ligand Pharmaceuticals Incorporated,United States
OTCEM:LGTT,"LIGATT Security International, Inc.",(Invalid Identifier)
OTCPK:LGMH,"Light Media Holdings, Inc.",United States
NASDAQCM:LTBR,Lightbridge Corporation,United States
OTCPK:LHGI,Lighthouse Global Holdings Inc.,United States
OTCEM:LSCG,Lighting Science Group Corporation,(Invalid Identifier)
NASDAQCM:LJAQ,LightJump Acquisition Corporation,United States
NYSE:ZEV,"Lightning eMotors, Inc.",United States
NASDAQCM:LPTH,"LightPath Technologies, Inc.",United States
OTCEM:LTSC,"Lightscape Technologies, Inc.",(Invalid Identifier)
PSGM:LVVP,"Lightstone Value Plus Real Estate Investment Trust V, Inc.",(Invalid Identifier)
PSGM:LVPR,"Lightstone Value Plus REIT II, Inc.",United States
PSGM:LVVR,"Lightstone Value Plus REIT III, Inc.",(Invalid Identifier)
NASDAQCM:LWLG,"Lightwave Logic, Inc.",United States
OTCEM:LYNS,"Lightyear Network Solutions, Inc.",(Invalid Identifier)
NASDAQCM:LMB,"Limbach Holdings, Inc.",United States
OTCEM:LIDM,"Limco Del Mar, Ltd.",(Invalid Identifier)
ASX:LME,"Limeade, Inc.",United States
NASDAQGS:LLNW,"Limelight Networks, Inc.",United States
NASDAQCM:LMST,"Limestone Bancorp, Inc.",United States
OTCPK:LVGI,Limitless Venture Group Inc.,United States
NASDAQGS:LMNR,Limoneira Company,United States
NASDAQGS:LINC,Lincoln Educational Services Corporation,United States
NASDAQGS:LECO,"Lincoln Electric Holdings, Inc.",United States
NYSE:LNC,Lincoln National Corporation,United States
OTCEM:LPBC,Lincoln Park Bancorp,(Invalid Identifier)
NASDAQCM:LIND,"Lindblad Expeditions Holdings, Inc.",United States
NYSE:LNN,Lindsay Corporation,United States
NYSEAM:LCTX,"Lineage Cell Therapeutics, Inc.",United States
OTCPK:BOTY,"Lingerie Fighting Championships, Inc.",United States
OTCPK:LNKB,"LINKBANCORP, Inc.",United States
NASDAQCM:LCAP,Lionheart Acquisition Corporation II,United States
NASDAQGM:LION,Lionheart III Corp,United States
NYSE:LGF.A,Lions Gate Entertainment Corp.,United States
NASDAQCM:LPCN,Lipocine Inc.,United States
OTCEM:LIQD.Q,"Liquid Holdings Group, Inc.",(Invalid Identifier)
NASDAQCM:LQDA,Liquidia Corporation,United States
NASDAQGS:LQDT,"Liquidity Services, Inc.",United States
OTCQB:LQMT,"Liquidmetal Technologies, Inc.",(Invalid Identifier)
OTCEM:LSKA,"Liska Biometry, Inc.",(Invalid Identifier)
ARCA:AAA,Listed Funds Trust - AAF First Priority CLO Bond ETF,United States
ARCA:LEXI,Listed Funds Trust - Alexis Practical Tactical ETF,United States
ARCA:AILG,Listed Funds Trust - Alpha Intelligent - Large Cap Growth ETF,United States
ARCA:AILV,Listed Funds Trust - Alpha Intelligent - Large Cap Value ETF,United States
ARCA:BAD,Listed Funds Trust - B.A.D. ETF,United States
BATS:CBTG,Listed Funds Trust - Cabot Growth ETF,United States
ARCA:CBLS,Listed Funds Trust - Changebridge Capital Long/Short Equity ETF,United States
ARCA:CBSE,Listed Funds Trust - Changebridge Capital Sustainable Equity ETF,United States
ARCA:CCOR,Listed Funds Trust - Core Alternative ETF,United States
ARCA:GRZZ,Listed Funds Trust - Grizzle Growth ETF,United States
ARCA:INFL,Listed Funds Trust - Horizon Kinetics Inflation Beneficiaries ETF,United States
ARCA:SPXZ,Listed Funds Trust - Morgan Creek - Exos SPAC Originated ETF,United States
ARCA:OVB,Listed Funds Trust - Overlay Shares Core Bond ETF,United States
ARCA:OVF,Listed Funds Trust - Overlay Shares Foreign Equity ETF,United States
ARCA:OVLH,Listed Funds Trust - Overlay Shares Hedged Large Cap Equity ETF,United States
ARCA:OVL,Listed Funds Trust - Overlay Shares Large Cap Equity ETF,United States
ARCA:OVM,Listed Funds Trust - Overlay Shares Municipal Bond ETF,United States
ARCA:OVT,Listed Funds Trust - Overlay Shares Short Term Bond ETF,United States
ARCA:OVS,Listed Funds Trust - Overlay Shares Small Cap Equity ETF,United States
ARCA:FLDZ,Listed Funds Trust - RiverNorth Volition America Patriot ETF,United States
ARCA:META,Listed Funds Trust - Roundhill Ball Metaverse ETF,United States
ARCA:NERD,Listed Funds Trust - Roundhill BITKRAFT Esports & Digital Entertainment ETF,United States
ARCA:BYTE,Listed Funds Trust - Roundhill IO Digital Infrastructure ETF,United States
ARCA:MEME,Listed Funds Trust - Roundhill MEME ETF,United States
ARCA:BETZ,Listed Funds Trust - Roundhill Sports Betting & iGaming ETF,United States
ARCA:SUBZ,Listed Funds Trust - Roundhill Streaming Services & Technology ETF,United States
BATS:HEGD,Listed Funds Trust - Swan Hedged Equity US Large Cap ETF,United States
ARCA:ECOZ,Listed Funds Trust - TrueShares ESG Active Opportunities ETF,United States
ARCA:DIVZ,Listed Funds Trust - TrueShares Low Volatility Equity Income ETF,United States
BATS:APRZ,Listed Funds Trust - TrueShares Structured Outcome (April) ETF,United States
BATS:AUGZ,Listed Funds Trust - TrueShares Structured Outcome (August) ETF,United States
BATS:DECZ,Listed Funds Trust - TrueShares Structured Outcome (December) ETF,United States
BATS:FEBZ,Listed Funds Trust - TrueShares Structured Outcome (February) ETF,United States
BATS:JANZ,Listed Funds Trust - TrueShares Structured Outcome (January) ETF,United States
BATS:JULZ,Listed Funds Trust - TrueShares Structured Outcome (July) ETF,United States
BATS:JUNZ,Listed Funds Trust - TrueShares Structured Outcome (June) ETF,United States
BATS:MARZ,Listed Funds Trust - TrueShares Structured Outcome (March) ETF,United States
BATS:MAYZ,Listed Funds Trust - TrueShares Structured Outcome (May) ETF,United States
BATS:NOVZ,Listed Funds Trust - TrueShares Structured Outcome (November) ETF,United States
BATS:OCTZ,Listed Funds Trust - TrueShares Structured Outcome (October) ETF,United States
BATS:SEPZ,Listed Funds Trust - TrueShares Structured Outcome (September) ETF,United States
ARCA:LRNZ,"Listed Funds Trust - TrueShares Technology, AI & Deep Learning ETF",United States
NASDAQGM:HLAL,Listed Funds Trust - Wahed FTSE USA Shariah ETF,United States
NYSE:LAD,"Lithia Motors, Inc.",United States
OTCQB:LTUM,Lithium Corporation,(Invalid Identifier)
OTCEM:LTHU.Q,Lithium Technology Corporation,(Invalid Identifier)
ARCA:DBEH,Litman Gregory Funds Trust - iMGP DBi Hedge Strategy ETF,United States
ARCA:DBMF,Litman Gregory Funds Trust - iMGP DBi Managed Futures Strategy ETF,United States
NASDAQGS:LFUS,"Littelfuse, Inc.",United States
PSGM:LTUU,"Little Sioux Corn Processors, L.L.C.",(Invalid Identifier)
OTCEM:LTFD,Littlefield Corporation,(Invalid Identifier)
OTCQB:LIVC,Live Current Media Inc.,(Invalid Identifier)
OTCEM:LMSC,"Live Microsystems, Inc.",(Invalid Identifier)
NYSE:LYV,"Live Nation Entertainment, Inc.",United States
NASDAQGS:LOB,"Live Oak Bancshares, Inc.",United States
NYSE:LOCC,Live Oak Crestview Climate Acquisition Corp.,United States
NYSE:LOKM,Live Oak Mobility Acquisition Corp.,United States
NASDAQCM:LIVE,Live Ventures Incorporated,United States
OTCPK:LVCE,Livecare Corp.,United States
OTCPK:LICH,LIVECHAIN INC.,United States
NYSE:LTHM,Livent Corporation,United States
NASDAQCM:LVO,"LiveOne, Inc.",United States
NASDAQGS:LPSN,"LivePerson, Inc.",United States
NYSE:RAMP,"LiveRamp Holdings, Inc.",United States
PSGM:LVRP,"Liverpool Group, Inc.",United States
ASX:LVT,LiveTiles Limited,United States
OTCPK:CAVR,"LiveToBeHappy, Inc.",United States
NASDAQGS:LVOX,"LiveVox Holding, Inc.",United States
OTCPK:LVVV,Livewire Ergogenics Inc.,United States
OTCPK:LVWD,"LiveWorld, Inc.",United States
NASDAQCM:LIXT,"Lixte Biotechnology Holdings, Inc.",United States
OTCEM:LKAI,LKA Gold Incorporated,(Invalid Identifier)
NASDAQGS:LKQ,LKQ Corporation,United States
NASDAQCM:LMFA,"LM Funding America, Inc.",United States
NASDAQCM:LMAO,LMF Acquisition Opportunities Inc.,United States
NASDAQCM:LMPX,"LMP Automotive Holdings, Inc.",United States
NYSE:SCD,LMP Capital and Income Fund Inc.,United States
OTCEM:LMWW,"LMWW Holdings, Inc.",(Invalid Identifier)
NYSE:LDI,"loanDepot, Inc.",United States
OTCPK:LFLS,"Loans4Less.Com, Inc.",United States
NYSE:LOCL,Local Bounti Corporation,United States
OTCEM:LOCM.Q,Local Corporation,(Invalid Identifier)
OTCPK:LBAS,"Location Based Technologies, Inc.",United States
NYSE:LMT,Lockheed Martin Corporation,United States
OTCQB:LSMG,Lode-Star Mining Inc.,(Invalid Identifier)
NYSE:L,Loews Corporation,United States
OTCEM:LGNC,Logan Clay Products Company,(Invalid Identifier)
NASDAQGS:LRFC,Logan Ridge Finance Corporation,United States
OTCQB:LOGN,Logansport Financial Corp.,(Invalid Identifier)
NASDAQGM:LOGC,"LogicBio Therapeutics, Inc.",United States
OTCPK:LOGQ,"Logicquest Technology, Inc.",United States
OTCQX:LGIQ,"Logiq, Inc.",(Invalid Identifier)
NASDAQGM:LITT,Logistics Innovation Technologies Corp.,United States
NASDAQGM:LBPH,"Longboard Pharmaceuticals, Inc.",United States
NASDAQCM:LGVN,Longeveron Inc.,United States
OTCEM:LFIN,Longfin Corp.,(Invalid Identifier)
OTCEM:LPTI,"Longport, Inc.",(Invalid Identifier)
NYSE:LGV,Longview Acquisition Corp. II,United States
OTCPK:LWLW,Longwen Group Corp.,United States
OTCPK:LKST,"LookSmart Group, Inc.",United States
OTCPK:LPTV,"Loop Media, Inc.",United States
OTCEM:LRNT,Lorain Telecom Corp,(Invalid Identifier)
OTCEM:LRDG,Lord Global Corporation,(Invalid Identifier)
NASDAQGS:RIDE,Lordstown Motors Corp.,United States
NASDAQGM:LTRY,Lottery.com Inc.,United States
OTCPK:LBTD,Lotus Bio-Technology Development Corp.,United States
OTCEM:LTEC,LOUD Technologies Inc.,(Invalid Identifier)
OTCEM:LCNT.U,Louisiana Central Oil & Gas Co.,(Invalid Identifier)
NYSE:LPX,Louisiana-Pacific Corporation,United States
CNSX:LOWL,Lowell Farms Inc.,United States
NYSE:LOW,"Lowe's Companies, Inc.",United States
NASDAQGS:LYLT,Loyalty Ventures Inc.,United States
OTCEM:LYLP,"LoyaltyPoint, Inc.",(Invalid Identifier)
NASDAQGS:LPLA,LPL Financial Holdings Inc.,United States
NYSE:LXU,"LSB Industries, Inc.",United States
NASDAQGS:LYTS,LSI Industries Inc.,United States
NYSE:LTC,"LTC Properties, Inc.",United States
NYSE:LUB,"Luby's, Inc.",United States
NASDAQGM:LUCD,Lucid Diagnostics Inc.,United States
NASDAQGS:LCID,"Lucid Group, Inc.",United States
NASDAQGS:LHDX,"Lucira Health, Inc.",United States
OTCEM:LWEL,Luckwel Pharmaceuticals Inc.,(Invalid Identifier)
OTCEM:LFEX,Lucky Friday Extn Mining Co.,(Invalid Identifier)
OTCPK:LUDG,"Ludwig Enterprises, Inc.",United States
NASDAQGM:LVLU,"Lulu's Fashion Lounge Holdings, Inc.",United States
OTCQX:LUMB,Lumbee Guaranty Bank,(Invalid Identifier)
NYSE:LL,"Lumber Liquidators Holdings, Inc.",United States
NYSE:LUMN,"Lumen Technologies, Inc.",United States
NYSE:LFT,"Lument Finance Trust, Inc.",United States
NASDAQGS:LITE,Lumentum Holdings Inc.,United States
NASDAQGS:LAZR,"Luminar Technologies, Inc.",United States
NASDAQGM:LUMO,"Lumos Pharma, Inc.",United States
NASDAQCM:LUNA,Luna Innovations Incorporated,United States
AIM:LLAI,"LungLife AI, Inc.",United States
NASDAQGS:LBC,Luther Burbank Corporation,United States
OTCQB:LUVU,"Luvu Brands, Inc.",(Invalid Identifier)
OTCPK:LXAM,"Lux Amber, Corp.",United States
NASDAQCM:LUXA,Lux Health Tech Acquisition Corp.,United States
OTCPK:LVPA,Lvpai Group Limited,United States
NYSE:LXP,LXP Industrial Trust,United States
NASDAQGS:LYEL,"Lyell Immunopharma, Inc.",United States
NASDAQGS:LYFT,"Lyft, Inc.",United States
NYSE:LYB,LyondellBasell Industries N.V.,United States
OTCQX:LYBC,Lyons Bancorp Inc.,(Invalid Identifier)
NASDAQGM:LYRA,"Lyra Therapeutics, Inc.",United States
OTCEM:LYJN,"Lyric Jeans, Inc.",(Invalid Identifier)
OTCPK:CDNO,"LYW Cyber Technology Group Holding, Inc.",United States
OTCEM:MLHC,"M Line Holdings, Inc.",(Invalid Identifier)
OTCPK:MFBP,"M&F Bancorp, Inc.",United States
NYSE:MTB,M&T Bank Corporation,United States
NYSE:MDC,"M.D.C. Holdings, Inc.",United States
NYSE:MHO,"M/I Homes, Inc.",United States
NYSE:MBAC,M3-Brigade Acquisition II Corp.,United States
NYSE:MBSC,M3-Brigade Acquisition III Corp.,United States
OTCPK:MBCI,"MabCure, Inc.",United States
NASDAQGS:MCBC,Macatawa Bank Corporation,United States
OTCEM:MCIM,"Macau Capital Investments, Inc.",(Invalid Identifier)
OTCQX:MACE,"Mace Security International, Inc.",(Invalid Identifier)
NYSE:MAC,Macerich Company,United States
ASX:M7T,Mach7 Technologies Limited,United States
NASDAQGS:MTSI,"MACOM Technology Solutions Holdings, Inc.",United States
NASDAQCM:DRAY,Macondray Capital Acquisition Corp. I,United States
NYSE:MGU,Macquarie Global Infrastructure Total Return Fund Inc.,United States
NYSE:MIC,"Macquarie Infrastructure Holdings, LLC",United States
NYSE:MFD,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,United States
OTCPK:MRPT,"MacReport.Net, Inc.",United States
NASDAQGS:MGNX,"MacroGenics, Inc.",United States
NYSE:M,Macy's Inc.,United States
OTCEM:MCZA.F,"Mad Catz Interactive, Inc.",(Invalid Identifier)
OTCEM:KHZM,"Madison Ave Media, Inc.",(Invalid Identifier)
OTCPK:MCBK,"Madison County Financial, Inc.",United States
NYSE:MCN,Madison Covered Call & Equity Strategy Fund,United States
OTCEM:MSET,Madison Sports & Entertainment Inc.,(Invalid Identifier)
NYSE:MSGE,Madison Square Garden Entertainment Corp.,United States
NYSE:MSGS,Madison Square Garden Sports Corp.,United States
OTCPK:MDEX,Madison Technologies Inc.,United States
NASDAQGS:MDGL,"Madrigal Pharmaceuticals, Inc.",United States
OTCQB:MAGE,Magellan Gold Corporation,(Invalid Identifier)
OTCEM:MGLI,"Magellan Industries, Inc.",(Invalid Identifier)
NYSE:MMP,"Magellan Midstream Partners, L.P.",United States
NASDAQGM:MGTA,"Magenta Therapeutics, Inc.",United States
NASDAQGS:MGNI,"Magnite, Inc.",United States
NYSE:MGY,Magnolia Oil & Gas Corporation,United States
OTCEM:MAGP,"Magplane Technology, Inc.",(Invalid Identifier)
NASDAQGM:MGYR,"Magyar Bancorp, Inc.",United States
NYSE:MAIN,Main Street Capital Corporation,United States
